window,variable,model,lead,rmse_mean,acc_mean,mae_mean,bias_mean,n_valid_times
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,3.2774179614185277,0.8128860151689622,2.1977700434374405,0.0518338297404217,174
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,4.626230593965707,0.6250544604212055,3.098431959276636,0.08143907682796728,170
2020-06-01_2020-08-31,v850,HRES,1 days,1.345326498873067,0.9683367554429485,0.9859979279746823,-0.016816521235175092,182
2020-06-01_2020-08-31,v850,HRES,3 days,2.4106738363292477,0.8973468454202289,1.6660481831333904,0.04604874271034949,178
2020-06-01_2020-08-31,v850,HRES,5 days,3.77092286581594,0.7479997836939327,2.522906199081001,0.009378506298792909,174
2020-06-01_2020-08-31,v850,HRES,7 days,5.097114318383071,0.5376072756029747,3.3971359084575763,0.024742732545873974,170
2020-06-01_2020-08-31,v850,GraphCast,1 days,1.0372971671301034,0.9810972604220405,0.7585527222308307,-0.0260804257653885,182
2020-06-01_2020-08-31,v850,GraphCast,3 days,2.0197002757075224,0.9262197924823149,1.3787755814494962,-0.0006760116269514568,178
2020-06-01_2020-08-31,v850,GraphCast,5 days,3.2183214902968618,0.8043454062102279,2.1164267136016783,-0.01194246208488602,174
2020-06-01_2020-08-31,v850,GraphCast,7 days,4.470729981691679,0.607333171287764,2.9287331525713904,-0.013746344423487683,170
2020-06-01_2020-08-31,v850,NeuralGCM,1 days,1.0874689781314988,0.9791993192743706,0.8010596349926293,-0.0024626780406511784,182
2020-06-01_2020-08-31,v850,NeuralGCM,3 days,2.0512793371460623,0.9245573496750604,1.4105823097591392,0.01985775447835513,178
2020-06-01_2020-08-31,v850,NeuralGCM,5 days,3.323076393060642,0.7981761491027993,2.190307131586731,0.012681656158159998,174
2020-06-01_2020-08-31,v850,NeuralGCM,7 days,4.645217638369483,0.6004016172710789,3.0533552017577397,0.017703701808984024,170
2020-06-01_2020-08-31,mslp,HRES,1 days,62.646973038402486,0.9955225571390902,44.43798521057999,-0.06633115485533424,182
2020-06-01_2020-08-31,mslp,HRES,3 days,150.27433446277445,0.9740086709595055,94.46709518244988,-0.5978031751007528,178
2020-06-01_2020-08-31,mslp,HRES,5 days,309.60785012315404,0.8888126644072935,180.09819000075592,-1.418412148923356,174
2020-06-01_2020-08-31,mslp,HRES,7 days,494.15471820938814,0.7179037960803619,285.2048081645443,-1.5629874803102848,170
2020-06-01_2020-08-31,mslp,GraphCast,1 days,49.563180276597,0.9972064946997234,35.27411505280268,-1.14034444464021,182
2020-06-01_2020-08-31,mslp,GraphCast,3 days,135.24768212865558,0.9789402003293285,82.68861250228419,-4.985037313506874,178
2020-06-01_2020-08-31,mslp,GraphCast,5 days,280.9641491693916,0.9053611493455012,161.00842939908085,-7.1358214743148185,174
2020-06-01_2020-08-31,mslp,GraphCast,7 days,454.642753164657,0.7473648087268969,260.0596909014152,-10.995547834733744,170
