window,variable,model,lead,rmse_mean,acc_mean,mae_mean,bias_mean,n_valid_times
2020-01-01_2020-12-31,t850,NeuralGCM,3 days,0.9704990705918302,0.9812058912602487,0.6652511687961555,0.012891940264202687,726
2020-01-01_2020-12-31,t850,NeuralGCM,5 days,1.5837089517884826,0.9488830913809608,1.033951321803908,0.03818158933009929,722
2020-01-01_2020-12-31,t850,NeuralGCM,7 days,2.3738177646950542,0.8832993088515507,1.5240592687018881,0.05495685871196949,718
2020-01-01_2020-12-31,u850,HRES,1 days,1.301390784203377,0.9758601018808066,0.9581529208703782,0.033952683987685764,730
2020-01-01_2020-12-31,u850,HRES,3 days,2.342654853285835,0.9210525939245724,1.641719864142374,0.03263986193501557,726
2020-01-01_2020-12-31,u850,HRES,5 days,3.6743396042505716,0.8044221482961021,2.510593837370562,-0.0014970354010004215,722
2020-01-01_2020-12-31,u850,HRES,7 days,5.013425500814067,0.6350368534657537,3.438427815149694,-0.03541446500595766,718
2020-01-01_2020-12-31,u850,GraphCast,1 days,0.9999588260773022,0.9857303889421649,0.734055588924874,0.012003330942797272,730
2020-01-01_2020-12-31,u850,GraphCast,3 days,1.9415767489941202,0.9450089433584317,1.3509716094966113,0.04448710012949802,726
2020-01-01_2020-12-31,u850,GraphCast,5 days,3.123246534002255,0.8522233143122169,2.1035328592548206,0.06632724503979212,722
2020-01-01_2020-12-31,u850,GraphCast,7 days,4.360939695741034,0.7035494503248524,2.949574036712916,0.08546406506814948,718
2020-01-01_2020-12-31,u850,NeuralGCM,1 days,1.0491702987470088,0.9842847619489924,0.7756370081286131,0.008591860386113082,730
2020-01-01_2020-12-31,u850,NeuralGCM,3 days,1.9765461218802933,0.9432009729682106,1.3809406906529547,0.02711929354694141,726
2020-01-01_2020-12-31,u850,NeuralGCM,5 days,3.211572073729609,0.8475716507498217,2.161963199488107,0.06003028211602446,722
2020-01-01_2020-12-31,u850,NeuralGCM,7 days,4.550696189019703,0.6917425072925751,3.0651486530739,0.08447426245626732,718
2020-01-01_2020-12-31,v850,HRES,1 days,1.317938091770112,0.9716641946540475,0.9637259807623763,-0.009685894584651368,730
2020-01-01_2020-12-31,v850,HRES,3 days,2.361501762036002,0.9080268598755737,1.6244758247368047,0.013509477072601996,726
2020-01-01_2020-12-31,v850,HRES,5 days,3.715539920054293,0.7711177968428865,2.4790510468226388,-0.0041699276259123536,722
2020-01-01_2020-12-31,v850,HRES,7 days,5.088544332391823,0.5699040844927411,3.3904413627563916,-0.00121675236567277,718
2020-01-01_2020-12-31,v850,GraphCast,1 days,1.0188402586033098,0.9830743278485193,0.7444877162227955,-0.013974675295806958,730
2020-01-01_2020-12-31,v850,GraphCast,3 days,1.970088637181051,0.9350725671255937,1.3486850157003774,0.00567576213669311,726
2020-01-01_2020-12-31,v850,GraphCast,5 days,3.1686169947996414,0.8244687682278071,2.086536740154293,0.0007563817972002772,722
2020-01-01_2020-12-31,v850,GraphCast,7 days,4.4369156140134915,0.6419106466342441,2.9112761738864212,-0.0050848428471358285,718
2020-01-01_2020-12-31,v850,NeuralGCM,1 days,1.0705494575648824,0.9812982935140678,0.7880499990283306,-0.003216753588107419,730
2020-01-01_2020-12-31,v850,NeuralGCM,3 days,2.0071487759156494,0.9329635974170105,1.3813297807779301,0.020057835345514113,726
2020-01-01_2020-12-31,v850,NeuralGCM,5 days,3.2680807645352794,0.8191515007403132,2.152383908405441,0.016500082478325923,722
2020-01-01_2020-12-31,v850,NeuralGCM,7 days,4.633747728749227,0.632369715910309,3.0417591718266057,0.021381374960587875,718
2020-01-01_2020-12-31,mslp,HRES,1 days,62.522142028757145,0.9966206404512851,44.530784933954855,-0.2734943865825871,730
2020-01-01_2020-12-31,mslp,HRES,3 days,149.2115769851309,0.9804108127405589,94.80348847839235,-0.40630447265812586,726
2020-01-01_2020-12-31,mslp,HRES,5 days,307.8465462912184,0.9158320621473907,182.8863169999605,-0.25149821822267526,722
2020-01-01_2020-12-31,mslp,HRES,7 days,504.1588428341563,0.7743324135878853,297.4743133722546,0.28956894860938737,718
2020-01-01_2020-12-31,mslp,GraphCast,1 days,48.65192396524801,0.9979480796925996,35.11911006000649,-2.96658695626431,730
2020-01-01_2020-12-31,mslp,GraphCast,3 days,131.6432890647908,0.9847482856518244,82.50044748634829,-9.176226557362895,726
2020-01-01_2020-12-31,mslp,GraphCast,5 days,274.76027661716375,0.9316151283554346,162.00088615409703,-14.191911047457088,722
2020-01-01_2020-12-31,mslp,GraphCast,7 days,451.59350051740273,0.81154683246879,265.1542303943533,-19.502885147178308,718
