window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2022-06-01_2022-08-31,z500,HRES,7 days,3,ACC,71,0.7556929196862283,0.7312596138391075,0.7823981497414426,0.7539700339512556,0.06747095800658395
2022-06-01_2022-08-31,z500,HRES,1 days,0,MAE,40,34.21496685473952,33.78667759156212,34.74331945113141,34.2414372204951,1.3656921290124697
2022-06-01_2022-08-31,z500,HRES,1 days,1,MAE,40,34.43126413914583,34.102505658797114,34.76911389762463,34.447507273628176,1.1321164712732645
2022-06-01_2022-08-31,z500,HRES,1 days,2,MAE,31,34.40703748327401,33.64295217062598,35.119379028288556,34.64795124625545,1.4596429129846147
2022-06-01_2022-08-31,z500,HRES,1 days,3,MAE,71,34.659889206275935,34.07008407144091,35.30056175781084,34.84760596070158,1.8668088760383637
2022-06-01_2022-08-31,z500,HRES,3 days,0,MAE,40,84.30902736308138,81.10977432212958,87.15048841412933,83.10530609433411,6.430683508719764
2022-06-01_2022-08-31,z500,HRES,3 days,1,MAE,40,87.90366521848084,84.95259475270204,89.80631111197688,88.62523718781057,5.321445041848952
2022-06-01_2022-08-31,z500,HRES,3 days,2,MAE,27,84.90759840671272,82.45748464912279,86.80613751198914,85.34070121559724,4.098647049606386
2022-06-01_2022-08-31,z500,HRES,3 days,3,MAE,71,86.00065668318793,83.45843337665485,88.00739345924684,86.82709548725823,6.177031520645755
2022-06-01_2022-08-31,z500,HRES,5 days,0,MAE,40,174.59974458584833,168.33889562489182,182.65874710834726,169.93197076655878,16.317961943553986
2022-06-01_2022-08-31,z500,HRES,5 days,1,MAE,40,179.02430151052005,173.39885943641028,186.72002942730379,178.65621809073548,16.78583623232415
2022-06-01_2022-08-31,z500,HRES,5 days,2,MAE,23,169.4656455830602,164.2422854069059,173.68221666755403,169.10143511071064,13.171923292264088
2022-06-01_2022-08-31,z500,HRES,5 days,3,MAE,71,176.30828362867442,169.31730730495758,182.8765902376073,178.89028456623004,19.018549266377708
2022-06-01_2022-08-31,z500,HRES,7 days,0,MAE,40,293.65078736728213,282.4321463669654,307.11648474521,293.2487106066461,29.680799217806378
2022-06-01_2022-08-31,z500,HRES,7 days,1,MAE,40,289.8609802363985,275.52076246020016,304.27976673029843,288.50924454493554,32.08705139067255
2022-06-01_2022-08-31,z500,HRES,7 days,2,MAE,19,280.81435297850305,274.4491047066018,285.49616444481745,279.6337573020727,15.892373854491144
2022-06-01_2022-08-31,z500,HRES,7 days,3,MAE,71,297.207525526116,284.45081955510597,308.7623045929716,296.56323854707114,33.03706535115128
2022-06-01_2022-08-31,z500,HRES,1 days,0,BIAS,40,10.568878067634538,9.87976895024792,11.449016889698644,10.507770249123874,1.9224963601869447
2022-06-01_2022-08-31,z500,HRES,1 days,1,BIAS,40,8.567278648642795,7.507196124175898,9.769401822142163,8.177675342764703,2.5183753491355114
2022-06-01_2022-08-31,z500,HRES,1 days,2,BIAS,31,6.4127539002311345,5.696978026041473,6.938417540095158,6.5842236212517085,1.5523882337693526
2022-06-01_2022-08-31,z500,HRES,1 days,3,BIAS,71,8.602724467296447,7.443480228744049,9.71791192037281,8.124759498159033,3.0698374660616023
2022-06-01_2022-08-31,z500,HRES,3 days,0,BIAS,40,18.86855254684925,17.603834657161407,20.25914831974234,18.567455754671336,2.724834512767769
2022-06-01_2022-08-31,z500,HRES,3 days,1,BIAS,40,19.256951362050522,17.34064616553156,21.118481450349435,19.21738036132928,3.618899253103233
2022-06-01_2022-08-31,z500,HRES,3 days,2,BIAS,27,17.105294629816157,16.236469281886478,17.82515494211037,17.17653860652157,1.812559069896593
2022-06-01_2022-08-31,z500,HRES,3 days,3,BIAS,71,17.142083438391722,15.228075519319379,18.68197742704418,17.89500722369181,4.094837562011864
