window,variable,model,lead,rmse_mean,acc_mean,mae_mean,bias_mean,n_valid_times,lead_h,tag,bucket,season,start,end
2019-09-01_2019-11-30,u850,GraphCast,1 days,0.9643384808898328,0.9805560660118806,0.7091750517798757,-0.0040572289803757,28,24.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,u850,GraphCast,3 days,1.8657266592616144,0.921036461544466,1.30755311541526,0.0254270517622865,24,72.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,u850,GraphCast,5 days,3.060117625020093,0.7714187788040952,2.06163961183424,0.0389425177235999,20,120.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,u850,GraphCast,7 days,4.332728421932906,0.5240213443011624,2.914567532941009,0.0363729296270764,16,168.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,u850,NeuralGCM,1 days,,,,,0,24.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,u850,NeuralGCM,3 days,,,,,0,72.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,u850,NeuralGCM,5 days,,,,,0,120.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,u850,NeuralGCM,7 days,,,,,0,168.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,HRES,1 days,1.3134670071450776,0.9717035791186164,0.9615914389224172,-0.016548396536925,180,24.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,HRES,3 days,2.354072087168387,0.9079120987276728,1.6186760699419729,0.0059297371475249,176,72.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,HRES,5 days,3.685021439274333,0.7719716620498946,2.472935893004308,-0.030957429482757,172,120.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,HRES,7 days,5.063528268008303,0.5684819065138582,3.3941440707276223,-0.019449307462368,168,168.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,GraphCast,1 days,0.9858977608829316,0.9810078526108406,0.7190565506020727,-0.0058496231544897,28,24.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,GraphCast,3 days,1.9138955639410455,0.9248230695959766,1.309094388562116,0.0039382474260339,24,72.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,GraphCast,5 days,3.091128992458841,0.7964292158868836,2.0351740361195456,0.0220909373957601,20,120.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,GraphCast,7 days,4.373102089319826,0.5647656504239871,2.8324471409972247,0.0060501407721708,16,168.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,NeuralGCM,1 days,,,,,0,24.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,NeuralGCM,3 days,,,,,0,72.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,NeuralGCM,5 days,,,,,0,120.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,v850,NeuralGCM,7 days,,,,,0,168.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,mslp,HRES,1 days,61.055897331030096,0.9963179068063428,44.115206680285446,-1.7798247245065113,180,24.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,mslp,HRES,3 days,146.14080439002944,0.9786193530505616,93.91480398373886,-1.1005372209664457,176,72.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,mslp,HRES,5 days,298.5100604319122,0.9099607098222248,181.70036928318785,-0.2901756588506584,172,120.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,mslp,HRES,7 days,490.9697751204338,0.7579847145177647,294.9104078265283,1.0901358814142954,168,168.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,mslp,GraphCast,1 days,44.46677763351909,0.997272673997171,32.68778592709401,-1.8726420139793127,28,24.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,mslp,GraphCast,3 days,126.21295592154286,0.9771555134366584,80.09967213801396,-2.6269326360305496,24,72.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,mslp,GraphCast,5 days,268.0124001619186,0.8923533809974558,160.0103165664691,-1.796444858622844,20,120.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-09-01_2019-11-30,mslp,GraphCast,7 days,444.20282376700607,0.6681368964616198,265.424492897234,-0.8149797415981617,16,168.0,SON_2019,season,SON,2019-09-01,2019-11-30
2019-12-01_2020-02-29,z500,HRES,1 days,48.91762085854868,0.9980450742027344,37.48908707294743,-9.521145083157542,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,HRES,3 days,135.85134357954644,0.9846764357462648,91.37085778158176,-14.291763343994198,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,HRES,5 days,289.646071811571,0.929131726811826,181.9585220746061,-20.440236415280253,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,HRES,7 days,488.6500900963539,0.7975628581646625,300.26704613343423,-26.564561043114097,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,GraphCast,1 days,38.37860313000687,0.9987891844309436,28.41782890527266,-3.476990241548926,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,GraphCast,3 days,117.3552329334368,0.9885352144455708,74.96786110442308,-9.471164967329187,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,GraphCast,5 days,252.2767046811756,0.9453264602629023,150.86035714343262,-16.248212387050035,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,GraphCast,7 days,436.51350218323137,0.8331542642075169,254.701609133859,-22.297585889443184,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,NeuralGCM,1 days,37.4995977763275,0.998751789633327,28.25138333422356,-6.657449111637973,118,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,NeuralGCM,3 days,111.36756095398168,0.988922409961851,70.83428548235152,-7.620385926698304,114,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,NeuralGCM,5 days,248.5066341256558,0.9445074479502727,148.40201491371724,-6.471627002268968,110,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,z500,NeuralGCM,7 days,437.7334567577613,0.8287356229673882,256.77081586047814,-5.211299634172296,106,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,HRES,1 days,0.7320691736984107,0.9776843484455494,0.513054745384249,-0.0374460845344241,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,HRES,3 days,1.1404890770319829,0.9458803838307596,0.7911770945587911,-0.0285316938576982,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,HRES,5 days,1.762290774625063,0.8704518511990249,1.179010927659235,-0.0591774901080657,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,HRES,7 days,2.550480241899804,0.7291495941953602,1.6749825916632095,-0.1053095886908385,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,GraphCast,1 days,0.509351321006862,0.9892162603616284,0.3653810771554162,-0.0211852292372187,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,GraphCast,3 days,0.9134757631764074,0.964834926489928,0.6342283662488096,-0.0469042224141739,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,GraphCast,5 days,1.4883224893707918,0.904805209272296,0.9838568506516292,-0.0903741570881014,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,GraphCast,7 days,2.242236212039992,0.781781830441473,1.4402336171376602,-0.1282595928620596,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,NeuralGCM,1 days,0.5403401712185465,0.98734963062563,0.3879321935543549,-0.0108767717351876,118,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,NeuralGCM,3 days,0.9426864860620824,0.9608728080371076,0.6543994416662797,-0.0111795703896964,114,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,NeuralGCM,5 days,1.522926334839363,0.8966980405116619,1.007956751234156,0.0080146963078908,110,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,t850,NeuralGCM,7 days,2.2742581931267933,0.771992925225516,1.466085188536633,0.0181160618183124,106,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,HRES,1 days,1.302882786929545,0.9725756490410188,0.9562965027873632,-7.195542231835631e-06,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,HRES,3 days,2.327357493927917,0.9111628017855828,1.6307371331597345,0.0004396333796028,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,HRES,5 days,3.605636324014153,0.7846096056405786,2.4713577948931973,-0.0436120310386954,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,HRES,7 days,4.90028665235455,0.6033587416027076,3.363327689580234,-0.0814110497570358,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,GraphCast,1 days,0.9954136997790002,0.9840136581595308,0.727432763030098,0.0009964288442849,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,GraphCast,3 days,1.905096832721192,0.9396439284356912,1.328796333784391,0.0434109144727531,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,GraphCast,5 days,3.0210826990738173,0.8420781247839727,2.0457941212773685,0.0700775285548951,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,GraphCast,7 days,4.201487351347276,0.6876495697302876,2.847138913745872,0.0818553228923682,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,NeuralGCM,1 days,1.04880356462845,0.9814400543332265,0.7706501938890497,-0.0049792473668755,118,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,NeuralGCM,3 days,1.956387895058788,0.934104983443961,1.3667940219993806,0.0177383641904415,114,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,NeuralGCM,5 days,3.107282952388084,0.8315538014503032,2.105451475867461,0.0493001446346761,110,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,u850,NeuralGCM,7 days,4.368691843827245,0.6670589871934707,2.9562791597037976,0.0734916176592489,106,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,HRES,1 days,1.319114406508975,0.9698474438134737,0.962669346376298,-0.0114623321026004,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,HRES,3 days,2.327933075101275,0.90447766924748,1.6027190602176142,-0.0208962117188077,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,HRES,5 days,3.5780141640290424,0.7732315516967325,2.406986754305464,-0.0221349163506465,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,HRES,7 days,4.88608596890969,0.5776145878449508,3.275114332557844,-0.014846076836818,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,GraphCast,1 days,1.0154447597602931,0.9821712639163108,0.7386914687709929,-0.000295633286895,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,GraphCast,3 days,1.918015118768412,0.9343755398009256,1.3201025748107922,0.0130766685407112,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,GraphCast,5 days,3.037026651216512,0.8282074292855744,2.0159856834929446,0.0180603875737175,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,GraphCast,7 days,4.228733670345823,0.657311567708413,2.7889439777372638,0.0149029471664352,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,NeuralGCM,1 days,1.0709166242486483,0.9797527760315278,0.7831139232395263,-0.0088112156216095,118,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,NeuralGCM,3 days,1.9740405084786663,0.9297628404576008,1.3606814427375618,0.0098274613438749,114,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,NeuralGCM,5 days,3.143445686412912,0.8207571912784486,2.0903748662623296,0.0147298941095977,110,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,v850,NeuralGCM,7 days,4.413533541837095,0.642959101018833,2.913054683888732,0.0216189995078562,106,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,mslp,HRES,1 days,63.134804636627855,0.9958226266828416,45.05376785591619,-2.1159543174033346,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,mslp,HRES,3 days,146.9854861102871,0.9769666026997134,95.07169485742564,-2.359081309741529,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,mslp,HRES,5 days,294.7917383913918,0.9061998514174588,179.8483777261299,-2.175467973776433,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,mslp,HRES,7 days,484.2272129269545,0.7473082886847554,291.25587654717674,-2.2433401312128267,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,mslp,GraphCast,1 days,46.93228054676894,0.997689110047258,34.348036594564924,-4.10989729187135,180,24.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,mslp,GraphCast,3 days,125.35215159541993,0.9832675325860388,80.365212231341,-10.076972117570357,176,72.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,mslp,GraphCast,5 days,256.3907449041916,0.9278669008666308,154.9188903109737,-14.053002334202672,172,120.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2019-12-01_2020-02-29,mslp,GraphCast,7 days,429.115293396971,0.7940544252144066,254.63267181405587,-16.31546050934373,168,168.0,DJF_2020,season,DJF,2019-12-01,2020-02-29
2020-03-01_2020-05-31,z500,HRES,1 days,47.83105036689783,0.9986152593303106,35.76013475978538,-4.813796896582208,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,HRES,3 days,142.54075730807915,0.9873993217471496,90.98715526340372,-7.630211896311925,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,HRES,5 days,322.8732519360559,0.9335927333963076,191.94092098839064,-12.407464689902277,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,HRES,7 days,561.5982790393555,0.7991548132035868,329.2999168013092,-18.32494625873152,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,GraphCast,1 days,39.94535039535148,0.9990297310556444,29.32710565136399,-2.3798130061283733,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,GraphCast,3 days,128.1620028376601,0.9897305350929294,79.53055728750458,-8.031838136060177,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,GraphCast,5 days,291.11850330404707,0.9451400217796612,168.1141357789811,-19.65213094861937,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,GraphCast,7 days,505.9266776343224,0.8318183418192672,290.6817681306043,-34.86802223987738,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,NeuralGCM,1 days,38.06208189067554,0.99912093635334,28.43949756709347,-5.590676484188848,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,NeuralGCM,3 days,119.70785801174576,0.9910591315170264,73.09758640210961,-2.8296908545098525,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,NeuralGCM,5 days,285.2009252835322,0.947997267104284,161.48201643160394,0.4796966863461673,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,z500,NeuralGCM,7 days,506.1646202173122,0.8358602599655136,286.9543258878004,3.2348906362739163,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,HRES,1 days,0.7202803779383408,0.9843849059717892,0.5073906132556678,0.0018346264640926,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,HRES,3 days,1.1767457816034357,0.9578797625987284,0.8097871921257551,0.0162657525462507,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,HRES,5 days,1.8820859599934672,0.889943096594547,1.2416244833945675,0.000491769830259,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,HRES,7 days,2.7765754430442864,0.758824027313563,1.798464304923191,-0.0372030471232967,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,GraphCast,1 days,0.5137278839928535,0.9920981452804812,0.3682428327329698,-0.0050967573759374,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,GraphCast,3 days,0.9585458960485418,0.9718147282509206,0.6572405818462563,-0.0020754547456187,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,GraphCast,5 days,1.6164112729727036,0.916942990933056,1.04702012971242,-0.0504496831502946,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,GraphCast,7 days,2.4730036247937845,0.8033308101666073,1.570923339850396,-0.1156278424722991,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,NeuralGCM,1 days,0.5421835232614673,0.9911982089590374,0.3886317480879808,-0.0006156626655819,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,NeuralGCM,3 days,0.9812751256807466,0.9705299508600408,0.67508477567524,0.0292101277879597,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,NeuralGCM,5 days,1.6457599239657803,0.9145756917374308,1.0731630313674694,0.0519605501897298,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,t850,NeuralGCM,7 days,2.5213196213284625,0.797238120322201,1.6114802557482395,0.0656913277308811,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,HRES,1 days,1.3051663235746105,0.9740006269591096,0.96298773572964,0.0386690657705807,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,HRES,3 days,2.3548647581736373,0.914491446005026,1.65284846907094,0.0364672903096156,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,HRES,5 days,3.764207577516887,0.780658997443608,2.561919457577084,-0.0026653591610386,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,HRES,7 days,5.209175015483752,0.5805602245459214,3.555627004378064,-0.0442985025666338,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,GraphCast,1 days,1.002842792409323,0.9846516251451748,0.7382648223173341,0.0072134410500493,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,GraphCast,3 days,1.9533476303780355,0.940275455726488,1.3669165932320473,0.0455692541432565,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,GraphCast,5 days,3.2181560450933078,0.8315628951516414,2.161734914020826,0.0699554724779963,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,GraphCast,7 days,4.535301664629481,0.6562323494601611,3.0617920771965887,0.1036636906977327,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,NeuralGCM,1 days,1.0528902265590323,0.9830713870316294,0.7796052209361944,0.0084226582854479,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,NeuralGCM,3 days,1.993049483704739,0.9381021532560352,1.396610868432287,0.0328347400480074,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,NeuralGCM,5 days,3.3204685616715244,0.8257656356198082,2.227307609859636,0.0712983084123995,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,u850,NeuralGCM,7 days,4.718540869032785,0.6465369633781026,3.1730561588495703,0.1005036469868638,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,1 days,1.3205858111848916,0.9710296818002142,0.967373055196552,-0.0147917775520764,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,3 days,2.384979146392685,0.9047009960623562,1.6400500296615186,0.0057186547186925,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,5 days,3.8056987643483184,0.7551012846386146,2.534404860266725,0.0057135443081648,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,7 days,5.263752386448581,0.5336218421301531,3.493358991738915,-0.0026026530760827,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,1 days,1.020298546687164,0.9827338422953426,0.7484765702624294,-0.0273671289884306,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,3 days,1.985281804636758,0.9330914872164108,1.3653852262578672,-0.0028492444441523,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,5 days,3.2845622758680166,0.8074176421670186,2.151219607183032,-0.0071352701620619,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,7 days,4.646658262868297,0.5996542082999259,3.030488168462066,-0.0179794148069144,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,1.0765240260288886,0.980758070186406,0.7952412093347041,-0.0273015865907756,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,2.0236074556613124,0.9308349650101616,1.3981281765069118,0.003764333260873,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,3.388530048613985,0.8017719946956862,2.218726383340167,-0.0029681677946229,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,4.833108393032633,0.592526162293053,3.15930499800101,-0.0011994893287648,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,mslp,HRES,1 days,63.03333287756775,0.9961338648776772,45.33020934748978,-0.3091785914839032,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,mslp,HRES,3 days,153.40380593132377,0.976834266131944,97.32659375381132,-0.6298428889525707,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,mslp,HRES,5 days,321.2597410004108,0.8976077634311174,191.5594267377301,-0.6387592751285452,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,mslp,HRES,7 days,538.1241183236258,0.7147906485525746,318.0849614503231,-0.4102150361449777,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,mslp,GraphCast,1 days,48.912244255105776,0.9976639842032248,35.525927315744084,-3.115889375537982,182,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,mslp,GraphCast,3 days,134.2073057875904,0.9821876647837816,84.7187259238072,-9.797407643064531,178,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,mslp,GraphCast,5 days,288.78337889814406,0.9157404969385022,169.85442742128657,-16.368765432163578,174,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,mslp,GraphCast,7 days,481.3744738676252,0.7617000374703613,283.19806430579126,-23.164336185266365,170,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-06-01_2020-08-31,z500,HRES,1 days,46.323437415779445,0.9981236408949964,34.464376084846585,-4.287743263103899,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,HRES,3 days,136.08580857605872,0.9834821018636216,86.66106241618564,-4.825626701335871,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,HRES,5 days,303.6001460957837,0.9171422356336872,177.1009354241323,-7.077645212230546,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,HRES,7 days,513.1012259169329,0.7627018244733482,294.0895849223887,-7.97329596236017,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,GraphCast,1 days,40.40813627365289,0.9985738663530144,29.312313708920914,-0.7521533253402436,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,GraphCast,3 days,127.01817797176312,0.9856697662480958,77.56581203073098,-4.859087881875462,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,GraphCast,5 days,278.83476831107686,0.9286156134347456,158.3081106939234,-12.083488081097329,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,GraphCast,7 days,465.5069948029118,0.7963841569503562,264.2245636340757,-19.91929158513692,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,NeuralGCM,1 days,38.839476239896,0.9986821861369136,28.72680268640917,-6.0636978816662,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,NeuralGCM,3 days,117.54448101017051,0.9877254070884642,71.81886363222064,-4.514275957153217,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
