window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std,lead_h,tag,bucket,season,start,end
2020-01-01_2020-12-31,v850,HRES,1 days,3,MAE,185,0.9680183404868714,0.9593759141470805,0.97702046612403,0.9687918319952976,0.0315804414754784,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,3 days,0,MAE,154,1.6644843777412484,1.652426390150591,1.6789473940427984,1.661743335093941,0.0578694574228625,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,3 days,1,MAE,208,1.6049208761794658,1.5920182024183451,1.6195206125454076,1.6058042140672175,0.0602486425806025,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,3 days,2,MAE,179,1.5932111052100797,1.5774404804164508,1.607711520398763,1.5865340465230102,0.0640638643576516,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,3 days,3,MAE,185,1.6434082405882968,1.6257303346702563,1.6628556172880768,1.6443031591741724,0.0719785384993979,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,5 days,0,MAE,154,2.51614107685202,2.4857443149294194,2.546714689306678,2.508467815985161,0.1342854165058397,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,5 days,1,MAE,208,2.4760856834899383,2.4439897089158777,2.5136599305437124,2.474813623484536,0.1501386639988397,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,5 days,2,MAE,175,2.4052300709322654,2.365713663743445,2.4445971255649463,2.4038744742288825,0.1513840743214461,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,5 days,3,MAE,185,2.521340785900976,2.4943644425403,2.55410593775412,2.501533013974216,0.1321917471044469,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,7 days,0,MAE,154,3.3888688238607703,3.349611513752887,3.434891608080855,3.357774710990645,0.180921918725358,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,7 days,1,MAE,208,3.423592057074775,3.3751751108734,3.472830889912653,3.4258372036716573,0.2366053091099963,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,7 days,2,MAE,171,3.2781369759197214,3.2275024849721072,3.336614089404816,3.278331339761656,0.2303413651585763,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,7 days,3,MAE,185,3.4582839396254315,3.411195604290684,3.4996397490697126,3.4435052452253774,0.2217794665100166,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,1 days,0,MAE,154,0.7588390780048926,0.7560235092363092,0.7615333960358583,0.7587169435173929,0.0152576169307802,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,1 days,1,MAE,208,0.7390333477854487,0.7355779171732838,0.7425286553827593,0.7383126470756329,0.0159375854817928,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,1 days,2,MAE,183,0.7355173114625668,0.7309541466064037,0.7405929180004164,0.7335146383092115,0.01924062725913,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,1 days,3,MAE,185,0.7475470837452117,0.7414231325086849,0.7550881273304714,0.7448762061216142,0.0248269650779102,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,3 days,0,MAE,154,1.377726499877411,1.3682635084167796,1.387127227293819,1.3795144910580954,0.0421699115597445,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,3 days,1,MAE,208,1.3359765989832668,1.3251136950792477,1.348110637995318,1.3314990209731274,0.0515284956763952,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,3 days,2,MAE,179,1.3230616351213838,1.3093989503757522,1.3360131648869644,1.3216211302582754,0.0519161679668441,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,3 days,3,MAE,185,1.3635906764438137,1.3510026793877223,1.377026486942191,1.3585651164307253,0.0515620696663304,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,5 days,0,MAE,154,2.114520970337808,2.088348626380109,2.14056452934344,2.116523643809751,0.1081976691649235,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,5 days,1,MAE,208,2.0851678963164706,2.049213684088361,2.1274120040701066,2.080111715131164,0.1514889508481225,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,5 days,2,MAE,175,2.0307796007866687,1.9964513589323645,2.0645301276317998,2.0169664237010787,0.133178020096283,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,5 days,3,MAE,185,2.1175240237182926,2.098549105756768,2.1447078594047917,2.1140113869207755,0.1177046195740156,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,7 days,0,MAE,154,2.918692256872969,2.874330042229046,2.9597138298735985,2.9074814557886097,0.1835252653544145,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,7 days,1,MAE,208,2.951277028461308,2.8896222555744,3.015121361018672,2.956993508843616,0.2549659427888976,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,7 days,2,MAE,171,2.809903285190984,2.7677384701975343,2.862713455895142,2.782430088817076,0.2010807088004725,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,7 days,3,MAE,185,2.9538302789427187,2.910167857780088,2.9984069204508006,2.9607951833879937,0.1927828943371387,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,1 days,0,MAE,154,0.8002613870981612,0.7972979969627384,0.8033834533092234,0.8008493370490737,0.0151293648956989,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,1 days,1,MAE,208,0.783998996866416,0.780142450647881,0.7877121034127977,0.7829165161599608,0.0164706581415336,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,1 days,2,MAE,183,0.7783984825754356,0.7738200506673043,0.7830235424719765,0.7772366786748474,0.0195085543255442,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,1 days,3,MAE,185,0.7919866595570024,0.7850313850104473,0.8000910409801177,0.7897097223413174,0.0267298416511366,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,3 days,0,MAE,154,1.4077402596571431,1.398740569225304,1.416304984394755,1.4050830240024648,0.0394755531282686,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,3 days,1,MAE,208,1.3673833819788022,1.3564760533353477,1.379490472396277,1.3658009175609125,0.0499752085528586,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,3 days,2,MAE,179,1.354135230914958,1.3420396199977451,1.3660231138041348,1.3550417854191557,0.0489925961960101,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,3 days,3,MAE,185,1.4013376814713994,1.3869405503039984,1.417484380022909,1.4007339963534606,0.0595771378720396,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,5 days,0,MAE,154,2.1815891912723657,2.1549161680070346,2.2066681267822044,2.180451036331184,0.1138163303280793,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,5 days,1,MAE,208,2.151685700248084,2.119447174230193,2.187204608787848,2.155947628087236,0.1493948658679521,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,5 days,2,MAE,175,2.08584248132054,2.048794663524564,2.115457393223336,2.067238697164051,0.1406071265333937,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,5 days,3,MAE,185,2.1918020893518286,2.169366208229896,2.218387447771756,2.1848869955794217,0.1242410143524457,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,7 days,0,MAE,154,3.055214566968045,3.005511135951969,3.098438079790807,3.0535074282073467,0.196887976012634,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,7 days,1,MAE,208,3.0769025807303643,3.018087851455864,3.1339119376375644,3.079558943457955,0.2459976134670255,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,7 days,2,MAE,171,2.920857599413498,2.8776536634703285,2.9701288565341035,2.900424438773364,0.206124768952861,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,7 days,3,MAE,185,3.1027981392800013,3.066698499195546,3.1372980135486155,3.09363027958486,0.1847775866227299,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,1 days,0,BIAS,154,-0.0166437589826351,-0.0225938431175899,-0.0099236486389024,-0.0177177538126642,0.0319648807381669,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,1 days,1,BIAS,208,-0.0048603331383222,-0.0115940533179992,0.0019124721402694,-0.003836487282414,0.0393225845178357,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,1 days,2,BIAS,183,-0.0078429614151097,-0.0129345734301367,-0.0017213916800102,-0.0079912022791653,0.0376147985475249,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,1 days,3,BIAS,185,-0.0111424482796409,-0.0175257908460769,-0.0042582146133012,-0.0134537578822837,0.0363897361732463,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,3 days,0,BIAS,154,0.0420495713136283,0.0362734658619823,0.0492331881594882,0.0411879195885778,0.0428125042526444,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,3 days,1,BIAS,208,0.0070326698796704,0.001594150570392,0.0140470996738439,0.0071214485513796,0.0465905950980612,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,3 days,2,BIAS,179,-0.0182581101306119,-0.027779473358733,-0.0102021850735323,-0.0128430087162906,0.0523445077265853,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,3 days,3,BIAS,185,0.0277710959503695,0.0186326937878445,0.0384878040140191,0.0247295731103421,0.0537968450998411,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,5 days,0,BIAS,154,0.001756296082072,-0.0075385735533345,0.0112538665808103,0.0050972415847683,0.0535262346599842,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,5 days,1,BIAS,208,-0.0023545040806015,-0.0106236619378152,0.0086860548096763,-4.290990138196987e-05,0.0619249098472456,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,5 days,2,BIAS,175,-0.0169938382198584,-0.0279334329158322,-0.0055868724522071,-0.013931983470242,0.0573562435586618,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,5 days,3,BIAS,185,0.0009864929442839,-0.0120283015434376,0.0150258253039467,-0.0054740981863664,0.0652602592523125,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,7 days,0,BIAS,154,0.0165390180899581,0.0055624560300823,0.0291743922051222,0.0129025403899135,0.0676051951266468,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,7 days,1,BIAS,208,-0.0104274446550004,-0.0191904094762439,0.0008065774539415,-0.0059683705178315,0.0730870668133708,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,7 days,2,BIAS,171,-0.0173002272187062,-0.0286730840459035,-0.0057537413958378,-0.0232748059601901,0.0672390954305511,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,HRES,7 days,3,BIAS,185,0.0092249208553095,-0.0042264789869292,0.0231234784859974,0.0087770870426887,0.0744876417309155,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,1 days,0,BIAS,154,-0.0232598824272679,-0.0287699824479906,-0.0170690493057273,-0.0235234619892853,0.029264680717197,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,1 days,1,BIAS,208,-0.0123552177024719,-0.0188926218941092,-0.0051704224088827,-0.0096235357360659,0.0354731454938764,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,1 days,2,BIAS,183,-0.0004001682125886,-0.0062118743259954,0.0057514197082789,-0.0016387555841587,0.0318701929407623,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,1 days,3,BIAS,185,-0.0214939189574158,-0.0284890762793315,-0.0145178057706217,-0.0221660500555205,0.0335126274761865,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,3 days,0,BIAS,154,-0.0016369906614729,-0.006940508304155,0.0036115033688621,0.0006904353641524,0.0386653121066586,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,3 days,1,BIAS,208,0.0073646652886707,0.0009618205531962,0.0134482859062056,0.0097067859794375,0.0413994266179957,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,3 days,2,BIAS,179,0.0093510440367998,0.0009416577802339,0.0183588213868614,0.0039023437394101,0.042821202735918,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,3 days,3,BIAS,185,0.0063081762728396,-0.0001264414237704,0.0126089026498226,0.0052587226482629,0.0396708013826437,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,5 days,0,BIAS,154,-0.0154732801149861,-0.0225580442587054,-0.006936308631121,-0.0135736707990835,0.0484294922061301,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,5 days,1,BIAS,208,0.0092748933568533,0.0008907589721107,0.0181289820806759,0.0092793852073331,0.0546530879115631,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,5 days,2,BIAS,175,0.0104984097279664,0.0022158214233355,0.0199253445145498,0.0071188473481712,0.0510565163334953,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,5 days,3,BIAS,185,-0.0045265228396387,-0.0128703430769004,0.0041826945851196,-0.0088077373357041,0.0528742464122923,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,7 days,0,BIAS,154,-0.0183105111942596,-0.0297890021557433,-0.0066069202125375,-0.0163214067720852,0.0589460953788577,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,7 days,1,BIAS,208,-0.0071431097681766,-0.017085981147473,0.0034032736183365,-0.0146745295814976,0.0626773838390098,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,7 days,2,BIAS,171,0.0104987230603613,-0.0017987596908067,0.02364650452092,0.0075821590790576,0.0638558971480347,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,GraphCast,7 days,3,BIAS,185,-0.0061654770371274,-0.0169388765538598,0.0034666509659376,-0.0098152573144716,0.062692607415135,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,1 days,0,BIAS,154,-0.0009009666394164,-0.0070014005412643,0.006503537813165,0.0001881017086034,0.0314884430638356,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,1 days,1,BIAS,208,-0.0038810953669413,-0.0120823569236171,0.004421130333358,-0.0023431548245868,0.0402487396075503,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,1 days,2,BIAS,183,-0.0084335951812859,-0.0155778808911187,-0.001269368448299,-0.0083059661497662,0.034029536997252,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,1 days,3,BIAS,185,0.000762889176491,-0.0067889960974889,0.0095130618622754,0.0027429148347906,0.0373051954870498,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,3 days,0,BIAS,154,0.0191818799196245,0.0113976638424758,0.0266007962146041,0.0175901708730198,0.0398349280329732,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,3 days,1,BIAS,208,0.0205953939900584,0.0127070942379612,0.0285854669850954,0.0226243564396967,0.0452722465198633,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,3 days,2,BIAS,179,0.0127304531855034,0.0041693297541576,0.0211805290319667,0.0122525251933051,0.0421617471308921,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,3 days,3,BIAS,185,0.0272723561247772,0.0206460086718776,0.035709467810101,0.0298806349512654,0.0440316487699532,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,5 days,0,BIAS,154,0.0077633072769689,0.0002097593951979,0.017690503375384,0.0076440926108474,0.0483570288243178,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,5 days,1,BIAS,208,0.0243380275966395,0.0149937608914442,0.0347356582785744,0.0231168182593942,0.0579894410653988,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,5 days,2,BIAS,175,0.0128233519676973,0.0033768317661243,0.0226998133834869,0.0051168362310553,0.0509548023491011,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,5 days,3,BIAS,185,0.0184384534824326,0.0091770084754331,0.0291213312377265,0.0228399278030955,0.0553711294887925,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,7 days,0,BIAS,154,0.0105093183057303,-0.0020890395428282,0.0263337292951447,0.0063944760792082,0.0672801982368954,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,7 days,1,BIAS,208,0.0234520454360981,0.0123361757276342,0.0349288553825462,0.0276165957435933,0.0655189949689881,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,7 days,2,BIAS,171,0.024246949473146,0.0118189132326766,0.0375317887188512,0.0232155023660395,0.0659119843765812,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,v850,NeuralGCM,7 days,3,BIAS,185,0.0254548021189363,0.0139416413716284,0.0371119180427502,0.024448235389935,0.0674344914507766,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,0,RMSE,154,62.55150607177946,61.92065563462872,63.25851747007452,62.17126486679789,2.9439230027391465,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,1,RMSE,208,62.43701460489796,61.78972712495013,62.99229464942959,62.40612708240136,2.831079440865143,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,2,RMSE,183,63.44164028448973,62.59164847703487,64.22580653970631,63.01982236737545,3.4131143984841903,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,3,RMSE,185,61.68385154626095,61.032559090879936,62.567635944188005,61.48541576657439,3.1694479106159386,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,0,RMSE,154,150.69013966697307,147.9870613591402,153.95673656104705,150.16575731137198,13.46416630841104,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,1,RMSE,208,148.4148303703188,145.867846949516,151.2515638024211,148.3882967405317,12.785551822879938,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,2,RMSE,179,146.16683244623343,143.35473705968062,149.35523000836076,144.5923633599426,13.382170468419462,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,3,RMSE,185,151.82257112210323,148.7739727481103,155.42574205540683,149.6155846671017,13.895607594171985,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,0,RMSE,154,309.8154987091766,302.8535308548602,317.52443066335127,305.0567513843491,34.578718718201024,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,1,RMSE,208,311.736560411355,304.64255768047616,319.3057901649266,308.29698117663986,36.389054219237465,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,2,RMSE,175,296.84755726838193,287.5098414149372,305.4526575745788,291.94469370646004,37.27514495821761,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,3,RMSE,185,312.2383380190151,305.11632932248915,320.13527271164975,310.68611275720326,34.16056329315098,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,0,RMSE,154,495.085729515402,483.7345524025157,505.6907955234781,490.7254001084441,48.81157056890357,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,1,RMSE,208,520.0715917723224,507.7072080642968,534.0394422838367,513.6878247992897,63.5277685604986,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,2,RMSE,171,485.7155668480493,471.9629006793944,501.4007878915468,489.8238384499978,59.41192996001756,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,3,RMSE,185,510.8680745399609,498.029327763418,522.4246851629914,510.08412433949377,59.38328670003632,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,0,RMSE,154,49.91847076653849,49.401481546327176,50.468774047693714,49.94388495709568,2.4365367203689687,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,1,RMSE,208,48.540982401743456,48.010214522346175,49.000834440415005,48.39905935105976,2.3960912123204583,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,2,RMSE,183,47.88942100880451,47.40740468339614,48.42057539823035,48.01762313770289,2.334766515868877,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,3,RMSE,185,48.476603310325714,47.97458721719764,49.01890320201278,48.43535355674195,2.4383703484847365,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,0,RMSE,154,135.5688441842975,133.0682964219727,138.35597419922073,134.88242908777133,11.330566101287422,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,1,RMSE,208,131.80612618366305,128.89090564750975,134.986020058423,130.2992189750656,13.279890171194522,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,2,RMSE,179,127.9491920735694,125.2054715618738,130.82468097065473,128.427008316401,11.370066976877522,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,3,RMSE,185,131.76673637451603,129.61737517824335,133.90962204545932,131.16213701200118,10.371259091839969,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,0,RMSE,154,281.3721015937488,275.2018333450742,287.9293893533791,275.9391565976524,27.86076097649154,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,1,RMSE,208,280.5737899576277,271.48556495746766,290.7660923982017,279.5843658771564,40.20695227489992,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,2,RMSE,175,261.617372638282,252.7025349459631,269.1530519310065,260.3187395118912,33.135449437825265,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,3,RMSE,185,275.1525813474002,268.19603379956817,283.40797924426545,275.9386777136398,32.23888823507134,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,0,RMSE,154,454.773025737718,444.8120115053994,464.40049224153086,452.51473199606056,46.03463649034304,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,1,RMSE,208,469.3285238608684,454.1900849804256,484.1706820708865,469.56930140880417,60.81116478993266,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,2,RMSE,171,433.25407916580497,420.6976565424228,447.013868437201,430.8481396941066,51.04548553321703,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,3,RMSE,185,445.958415716072,434.2512817387772,457.1514908160399,449.3153963938446,47.99592419716876,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,0,ACC,154,0.9966630150631388,0.9965431299808916,0.996793492435764,0.9967415365208588,0.0005242566754993,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,1,ACC,208,0.9967375265100974,0.9966116473845776,0.9969102477443564,0.9967780687508222,0.0005766779831968,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,2,ACC,183,0.996666713676725,0.9965311951077273,0.9968124752139682,0.9966846512951412,0.0005695871548241,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,3,ACC,185,0.9964083734744528,0.9962666455587876,0.9965616381703364,0.9964267792244544,0.0005651686391789,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,0,ACC,154,0.9805206794198198,0.979564330278094,0.9813829299767788,0.980686987255158,0.0039033688639766,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,1,ACC,208,0.9811910586063258,0.9801729385332824,0.9824367684418812,0.981308773895,0.0045898975415223,72.0,2020,year,ALL,2020-01-01,2020-12-31
