window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2020-01-01_2020-03-31,t850,GraphCast,7 days,0,ACC,40,0.7661358890569512,0.7416846431310672,0.7894461418983946,0.7690878238778099,0.0509377614033874
2020-01-01_2020-03-31,t850,GraphCast,7 days,1,ACC,22,0.8187354684746834,0.7941401646248996,0.8414547031178753,0.8261167727966554,0.034933516071025
2020-01-01_2020-03-31,t850,GraphCast,7 days,2,ACC,52,0.7683978650475656,0.7243064917755608,0.8096868382703802,0.7984174428958726,0.08062300442910786
2020-01-01_2020-03-31,t850,GraphCast,7 days,3,ACC,54,0.7799112008203452,0.7656499020034937,0.7963214364418563,0.7863355516414864,0.038553438559208175
2020-01-01_2020-03-31,t850,NeuralGCM,1 days,0,ACC,40,0.9884040456581611,0.9875398524027134,0.9893223841198077,0.9880453415695748,0.0016180843930889781
2020-01-01_2020-03-31,t850,NeuralGCM,1 days,1,ACC,22,0.9891072155413846,0.9885186261548935,0.9898093898817084,0.9892261843284755,0.0010269225668630476
2020-01-01_2020-03-31,t850,NeuralGCM,1 days,2,ACC,64,0.9878853525514226,0.9872246328679759,0.988386710925422,0.9880595145979513,0.0013709943111092353
2020-01-01_2020-03-31,t850,NeuralGCM,1 days,3,ACC,54,0.9904562952724744,0.989848760290598,0.9912998765269551,0.9901384546143022,0.0015296019966762964
2020-01-01_2020-03-31,t850,NeuralGCM,3 days,0,ACC,40,0.9632506725834507,0.9603546025101156,0.9663888723131884,0.9625830653324872,0.005561272873390948
2020-01-01_2020-03-31,t850,NeuralGCM,3 days,1,ACC,22,0.9674087308646466,0.9654278471067604,0.9697573037312387,0.9677973168391274,0.0031830981414914332
2020-01-01_2020-03-31,t850,NeuralGCM,3 days,2,ACC,60,0.9622833211019751,0.9599771938030848,0.9646096335487675,0.9627120389885504,0.004839390689303768
2020-01-01_2020-03-31,t850,NeuralGCM,3 days,3,ACC,54,0.9679874254389305,0.9658631240212368,0.9708816773426687,0.9670792557068704,0.005176814367306811
2020-01-01_2020-03-31,t850,NeuralGCM,5 days,0,ACC,40,0.9007140966504903,0.889887218582062,0.9102415424326529,0.9013060178463345,0.020001817413585445
2020-01-01_2020-03-31,t850,NeuralGCM,5 days,1,ACC,22,0.9148280898466932,0.9062348357928092,0.9236567000902447,0.9156202165942116,0.012536206075286988
2020-01-01_2020-03-31,t850,NeuralGCM,5 days,2,ACC,56,0.8996842642265059,0.892554523631682,0.9105473384157687,0.9020850252428447,0.021054597037552733
2020-01-01_2020-03-31,t850,NeuralGCM,5 days,3,ACC,54,0.9068773957138941,0.9001259086157385,0.9142182224995256,0.9079856418397809,0.017111425849760376
2020-01-01_2020-03-31,t850,NeuralGCM,7 days,0,ACC,40,0.7692306055066367,0.7358235622065655,0.798010282479953,0.7712676811992932,0.061655205484091924
2020-01-01_2020-03-31,t850,NeuralGCM,7 days,1,ACC,22,0.8145552723558023,0.7922166803927094,0.8317810499782451,0.8209351798568911,0.03273895190632601
2020-01-01_2020-03-31,t850,NeuralGCM,7 days,2,ACC,52,0.7800220801992531,0.7541104974590938,0.8043873697231603,0.7866837160271516,0.057170986855670416
2020-01-01_2020-03-31,t850,NeuralGCM,7 days,3,ACC,54,0.7796743769637083,0.7677936361622978,0.7978196829002545,0.7773150063328913,0.041906177993611064
2020-01-01_2020-03-31,t850,HRES,1 days,0,MAE,40,0.49931619056209886,0.4930775807847018,0.5042264496172741,0.49754731901937266,0.01258732712883962
2020-01-01_2020-03-31,t850,HRES,1 days,1,MAE,22,0.5106129287600317,0.5024178230902416,0.5167338679901515,0.5091433223479768,0.012884978065967286
2020-01-01_2020-03-31,t850,HRES,1 days,2,MAE,64,0.520265202829003,0.5139259807571229,0.5263897745127742,0.5192786090961529,0.01728100710864385
2020-01-01_2020-03-31,t850,HRES,1 days,3,MAE,54,0.5050278315102902,0.49971443374255525,0.5098419019196023,0.5039563069783201,0.012147683720265425
2020-01-01_2020-03-31,t850,HRES,3 days,0,MAE,40,0.7789004670785834,0.7670143877587001,0.7922529375721747,0.7807167573448142,0.024410868410456605
2020-01-01_2020-03-31,t850,HRES,3 days,1,MAE,22,0.7922878950562573,0.7682806041081877,0.8097824905512659,0.7952163959364791,0.03061320505932598
2020-01-01_2020-03-31,t850,HRES,3 days,2,MAE,60,0.8003439435278953,0.7848666379185791,0.8132220726643415,0.7988477157691358,0.03174620947060999
2020-01-01_2020-03-31,t850,HRES,3 days,3,MAE,54,0.8071093628057967,0.7971837762162198,0.817853387821394,0.7994155604520328,0.02775529074280279
2020-01-01_2020-03-31,t850,HRES,5 days,0,MAE,40,1.1736003540819986,1.1378432918986354,1.2097761419717596,1.174957170685326,0.06730422274619537
2020-01-01_2020-03-31,t850,HRES,5 days,1,MAE,22,1.178921913882448,1.1207915845582572,1.2152547999744796,1.1931879322871652,0.0664306298948155
2020-01-01_2020-03-31,t850,HRES,5 days,2,MAE,56,1.1903270964629384,1.1566694475813482,1.2180744854205905,1.208820475327769,0.0654368704616279
2020-01-01_2020-03-31,t850,HRES,5 days,3,MAE,54,1.250858015564009,1.2223637721492027,1.280578468700067,1.250608381813359,0.07425412104066179
2020-01-01_2020-03-31,t850,HRES,7 days,0,MAE,40,1.7013318969050317,1.6231283300010282,1.7897045027668979,1.6514136768659635,0.16059624423810817
2020-01-01_2020-03-31,t850,HRES,7 days,1,MAE,22,1.6467072416305917,1.574983597999409,1.7021742466218868,1.6717660367027192,0.09792439540963048
2020-01-01_2020-03-31,t850,HRES,7 days,2,MAE,52,1.7087723545076097,1.6650245969052109,1.7562817014593397,1.7199100300908778,0.10894263889747623
2020-01-01_2020-03-31,t850,HRES,7 days,3,MAE,54,1.806642965020452,1.7597950633483832,1.852735754464392,1.8082736653224405,0.13423334257605407
2020-01-01_2020-03-31,t850,GraphCast,1 days,0,MAE,40,0.35819667116571463,0.35397724882002296,0.36205832672249827,0.35954032107747586,0.008644005102427577
2020-01-01_2020-03-31,t850,GraphCast,1 days,1,MAE,22,0.36435705439983546,0.35575853388435796,0.3703967977800554,0.36561601341041733,0.010546811513662003
2020-01-01_2020-03-31,t850,GraphCast,1 days,2,MAE,64,0.37333772716930125,0.3688998984576952,0.37773965480459376,0.3745821320251117,0.010975898218943268
2020-01-01_2020-03-31,t850,GraphCast,1 days,3,MAE,54,0.36568503390389206,0.3626693324235273,0.3687189497017661,0.36571809210172745,0.0077407335135949796
2020-01-01_2020-03-31,t850,GraphCast,3 days,0,MAE,40,0.6346568551955908,0.6249242856658135,0.6465078422157882,0.6324402863878262,0.022651302235159713
2020-01-01_2020-03-31,t850,GraphCast,3 days,1,MAE,22,0.6335840474440836,0.6193133419045516,0.6435488768353574,0.637414754765311,0.018034413204020897
2020-01-01_2020-03-31,t850,GraphCast,3 days,2,MAE,60,0.6507365851567345,0.640086535147434,0.6599642738938633,0.6521435600192276,0.023456332274021444
2020-01-01_2020-03-31,t850,GraphCast,3 days,3,MAE,54,0.6557233927736563,0.6485776334617541,0.6633276019967398,0.6546678643505555,0.02075645754170946
2020-01-01_2020-03-31,t850,GraphCast,5 days,0,MAE,40,1.0064557326121664,0.9734119830155503,1.0437572920532918,1.0081589285912846,0.06685788171988563
2020-01-01_2020-03-31,t850,GraphCast,5 days,1,MAE,22,0.9873638775521898,0.9587484990479805,1.0177727689523601,0.9821212304599032,0.04229850316171825
2020-01-01_2020-03-31,t850,GraphCast,5 days,2,MAE,56,1.0116190678808281,0.982398089775764,1.0371804290293407,0.9982778891622658,0.06462889689861763
