window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2022-09-01_2022-11-30,u850,HRES,5 days,3,RMSE,35,3.511029144629647,3.389667537119708,3.642550922836577,3.489689696597806,0.26784397435626434
2022-09-01_2022-11-30,u850,HRES,7 days,0,RMSE,48,4.857899975543591,4.733918980136876,4.988671468260151,4.805865444166003,0.30211904426876074
2022-09-01_2022-11-30,u850,HRES,7 days,1,RMSE,42,4.932123975075551,4.7173158620468785,5.119215971532643,4.8964699228371185,0.3831961540227546
2022-09-01_2022-11-30,u850,HRES,7 days,2,RMSE,43,5.165181420953981,5.008225276788213,5.316943060343759,5.132290016203169,0.33207506582443713
2022-09-01_2022-11-30,u850,HRES,7 days,3,RMSE,35,4.894879538394439,4.669271481607135,5.141016109823937,4.807082033740638,0.45642351762043987
2022-09-01_2022-11-30,u850,HRES,1 days,0,ACC,48,0.9718873092274031,0.9708040775494212,0.9730744785343489,0.9725189264515706,0.002415515967481597
2022-09-01_2022-11-30,u850,HRES,1 days,1,ACC,42,0.9718566059876069,0.9708126512851811,0.9727285576375176,0.9723686947508114,0.0020245511362468856
2022-09-01_2022-11-30,u850,HRES,1 days,2,ACC,55,0.9730689715585086,0.9721653398486738,0.973879387807711,0.9730047494926654,0.0019872821523127067
2022-09-01_2022-11-30,u850,HRES,1 days,3,ACC,35,0.9748106989941763,0.9737907744643773,0.976008155115476,0.9744976783543962,0.0022130120366658417
2022-09-01_2022-11-30,u850,HRES,3 days,0,ACC,48,0.9144535023890459,0.9108039681030132,0.9190205306564064,0.9157845127449873,0.009147220691090911
2022-09-01_2022-11-30,u850,HRES,3 days,1,ACC,42,0.9086686660973539,0.904505687570117,0.9125055663754644,0.9097434878087038,0.008281279731266944
2022-09-01_2022-11-30,u850,HRES,3 days,2,ACC,51,0.9087382720894112,0.906355630598978,0.9110318362261747,0.9073816914194042,0.008302712413992533
2022-09-01_2022-11-30,u850,HRES,3 days,3,ACC,35,0.9183103261923701,0.9145990743247043,0.9221971413299392,0.9161090748782776,0.00917313237870093
2022-09-01_2022-11-30,u850,HRES,5 days,0,ACC,48,0.7802848110526881,0.7708237952690098,0.7917750722749747,0.7831098153437452,0.02577268552259427
2022-09-01_2022-11-30,u850,HRES,5 days,1,ACC,42,0.7695644349393523,0.7524149038495819,0.7831516928944214,0.7692658780160385,0.028180086071910006
2022-09-01_2022-11-30,u850,HRES,5 days,2,ACC,47,0.763403688854155,0.7544186155500158,0.7723863008073887,0.7624886615636874,0.0240550111084649
2022-09-01_2022-11-30,u850,HRES,5 days,3,ACC,35,0.803218833039079,0.7831851400746136,0.8213154262526938,0.8145081582326119,0.03567202866970623
2022-09-01_2022-11-30,u850,HRES,7 days,0,ACC,48,0.5788896510400827,0.557244114935087,0.6035697660926251,0.5705267715340923,0.05493768122942502
2022-09-01_2022-11-30,u850,HRES,7 days,1,ACC,42,0.5710900570166038,0.5334973860905644,0.6044310167678664,0.6004977541047767,0.0688809216359651
2022-09-01_2022-11-30,u850,HRES,7 days,2,ACC,43,0.5609883168535892,0.5423380761911543,0.5807771338450516,0.5600893266531899,0.04766499104538771
2022-09-01_2022-11-30,u850,HRES,7 days,3,ACC,35,0.6153972199243053,0.5797973936762311,0.6575524372770621,0.6249239481903164,0.0794758162939083
2022-09-01_2022-11-30,u850,HRES,1 days,0,MAE,48,0.9394869156002755,0.9270005743376486,0.9518744460785838,0.937941862874213,0.023390140488983746
2022-09-01_2022-11-30,u850,HRES,1 days,1,MAE,42,0.9377132031925626,0.9310903082465691,0.9429661471811039,0.9345865218223824,0.01923277639233543
2022-09-01_2022-11-30,u850,HRES,1 days,2,MAE,55,0.9533517707425284,0.9446274747583607,0.9631219803949314,0.9514389604043336,0.022648673998478194
2022-09-01_2022-11-30,u850,HRES,1 days,3,MAE,35,0.9424602559803366,0.9347589473058415,0.9510283947112425,0.9427803390331089,0.018568881189223733
2022-09-01_2022-11-30,u850,HRES,3 days,0,MAE,48,1.5567089603819904,1.53172634695421,1.5802366628695896,1.5605430072341218,0.052516899273426995
2022-09-01_2022-11-30,u850,HRES,3 days,1,MAE,42,1.5987335697299945,1.5736870150058206,1.6121860190588266,1.5976529492729625,0.051947584224918
2022-09-01_2022-11-30,u850,HRES,3 days,2,MAE,51,1.6402324326460405,1.6154111634893908,1.6728004771763885,1.633987159666857,0.0640763464145898
2022-09-01_2022-11-30,u850,HRES,3 days,3,MAE,35,1.595943789100551,1.5808846081391792,1.613978217340989,1.5912060053421164,0.049924958564806166
2022-09-01_2022-11-30,u850,HRES,5 days,0,MAE,48,2.401613216352658,2.357046036681818,2.4584383338759417,2.404328134355538,0.11551507590967836
2022-09-01_2022-11-30,u850,HRES,5 days,1,MAE,42,2.475491436710623,2.4034072519384786,2.5434443036669743,2.4628316113175157,0.13222739262617278
2022-09-01_2022-11-30,u850,HRES,5 days,2,MAE,47,2.5759260394834897,2.512978841817764,2.619791241641423,2.574856942052144,0.12141316751227303
2022-09-01_2022-11-30,u850,HRES,5 days,3,MAE,35,2.4033971429588865,2.324784233512759,2.4891436531818436,2.365406639612791,0.14792693284019243
2022-09-01_2022-11-30,u850,HRES,7 days,0,MAE,48,3.318170884862177,3.254087312569057,3.3893225097217208,3.3195591049370723,0.1690379506653753
2022-09-01_2022-11-30,u850,HRES,7 days,1,MAE,42,3.400568473426733,3.2632782032243393,3.530709899055619,3.374331740417155,0.24685720711503464
2022-09-01_2022-11-30,u850,HRES,7 days,2,MAE,43,3.5445522044014934,3.4497306156893845,3.6317469729446,3.51396929331523,0.19507242400239563
2022-09-01_2022-11-30,u850,HRES,7 days,3,MAE,35,3.364936197931157,3.2085498350018558,3.5190804372762696,3.3327735797455413,0.2889312429338515
2022-09-01_2022-11-30,u850,HRES,1 days,0,BIAS,48,0.010869043337824144,-0.001969778071082559,0.02587470529683702,0.006381141785720962,0.0474676660910414
2022-09-01_2022-11-30,u850,HRES,1 days,1,BIAS,42,0.017982864533801463,0.003944773543897461,0.030960225689744263,0.020207670899371477,0.04856327875658565
