window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2019-12-01_2020-02-29,z500,NeuralGCM,7 days,3,RMSE,52,443.22476097536463,423.6802453898369,459.45576393757045,443.89642664779393,55.618396475787165
2019-12-01_2020-02-29,z500,HRES,1 days,0,ACC,32,0.9980087978551249,0.9979561647160174,0.9980699825008623,0.9980332899601981,0.00015707815756012028
2019-12-01_2020-02-29,z500,HRES,1 days,1,ACC,39,0.9981106961614776,0.9978574589323022,0.9983069396076193,0.9981804889754105,0.0003701838952068454
2019-12-01_2020-02-29,z500,HRES,1 days,2,ACC,45,0.9983920902747598,0.9982488618047904,0.9984932127555644,0.9984303476955702,0.00024941286878016236
2019-12-01_2020-02-29,z500,HRES,1 days,3,ACC,64,0.9977792283197864,0.9976431728146418,0.9979314769523335,0.9978203004436543,0.00035500558386476587
2019-12-01_2020-02-29,z500,HRES,3 days,0,ACC,32,0.9853542109454801,0.9843059070326746,0.9862932029907294,0.9853447373756021,0.0021015896232016457
2019-12-01_2020-02-29,z500,HRES,3 days,1,ACC,39,0.9850163789420106,0.983529550226439,0.9867589925089165,0.985183805410476,0.0030419746351070076
2019-12-01_2020-02-29,z500,HRES,3 days,2,ACC,41,0.9860112268401532,0.9845672844687869,0.987228114381909,0.9868800455387273,0.0028024609331461425
2019-12-01_2020-02-29,z500,HRES,3 days,3,ACC,64,0.9832752947172272,0.9821820306847119,0.9844984717792945,0.9837742079128041,0.0029147280502698266
2019-12-01_2020-02-29,z500,HRES,5 days,0,ACC,32,0.9277713967227299,0.9175386647420437,0.9356147211716972,0.9284438362895959,0.017609496485125154
2019-12-01_2020-02-29,z500,HRES,5 days,1,ACC,39,0.929899126025708,0.9224123769827914,0.9374393702108103,0.9325420765946624,0.015393365098037083
2019-12-01_2020-02-29,z500,HRES,5 days,2,ACC,37,0.9418217266768091,0.9366883488538958,0.9463340687144308,0.9435932724670382,0.010846031847914859
